id_cliente,edad,genero,ingresos,plataforma,interacciones,compras,promedio_ticket,total_gastado,fecha_primer_compra,fecha_ultima_compra,dias_desde_ultima,recomendaciones,costo_adquisicion
C02513,39,M,35447,Facebook,17,1,71,71,2024-02-05,2025-01-14,77,0,34
C02514,36,M,46523,Instagram,28,4,54,216,2023-02-22,2025-02-22,38,0,21
C02515,17,M,18000,TikTok,40,2,21,42,2024-08-04,2025-02-27,33,0,7
C02516,53,M,90016,Facebook,12,3,89,267,2022-05-27,2024-11-12,140,1,34
C02517,27,F,29454,TikTok,36,2,40,80,2023-10-11,2025-02-03,57,1,20
C02518,18,M,32129,TikTok,32,1,14,14,2023-01-27,2024-11-22,130,1,14
C02519,45,M,58560,Facebook,13,3,105,315,2024-06-19,2025-03-14,18,0,35
C02520,34,F,50690,Facebook,17,3,72,216,2023-01-22,2025-03-08,24,0,35
C02521,36,M,34383,Instagram,27,3,27,81,2023-10-03,2024-10-14,169,1,11
C02522,19,M,39585,TikTok,36,1,36,36,2023-06-23,2024-12-09,113,0,18
C02523,39,F,36203,Instagram,26,1,56,56,2023-06-18,2024-10-24,159,0,14
C02524,20,F,31032,Instagram,28,5,37,185,2023-02-19,2025-01-14,77,0,15
C02525,40,M,33448,Instagram,22,3,27,81,2024-08-09,2025-03-20,12,0,16
C02526,42,F,32860,Facebook,16,1,98,98,2022-10-09,2025-01-18,73,1,35
C02527,34,M,33221,Facebook,24,3,59,177,2023-05-26,2025-03-16,16,0,29
C02528,22,F,33439,Instagram,38,5,43,215,2022-08-15,2024-12-11,111,0,22
C02529,26,M,27527,TikTok,40,2,36,72,2024-07-24,2025-02-14,46,1,10
C02530,30,M,18000,Facebook,18,2,120,240,2023-07-28,2025-02-28,32,0,21
C02531,53,M,36239,Facebook,15,2,49,98,2024-06-15,2025-01-21,70,0,22
C02532,51,M,84904,Facebook,13,1,112,112,2023-01-13,2025-01-18,73,1,20
C02533,28,M,62560,TikTok,44,4,20,80,2023-02-08,2024-12-01,121,0,11
C02534,60,M,62495,Facebook,13,3,50,150,2024-02-25,2025-02-20,40,2,34
C02535,33,M,64872,Instagram,27,1,33,33,2024-03-15,2025-01-19,72,0,22
C02536,24,M,37205,Instagram,35,3,15,45,2024-04-22,2024-12-01,121,0,12
C02537,19,F,18000,TikTok,32,2,19,38,2024-01-11,2024-12-31,91,0,15
C02538,23,M,37365,TikTok,38,3,26,78,2024-05-08,2025-02-14,46,0,8
C02539,52,M,43962,Facebook,8,1,86,86,2024-04-09,2024-10-28,155,2,31
C02540,17,F,34437,TikTok,36,2,28,56,2022-10-30,2025-01-03,88,1,7
C02541,30,M,18000,Instagram,31,1,20,20,2023-05-18,2024-10-28,155,1,17
C02542,31,M,18000,Facebook,14,1,71,71,2023-01-08,2024-12-28,94,0,32
C02543,19,F,25231,TikTok,31,1,21,21,2024-07-30,2025-03-09,23,0,16
C02544,29,F,36068,TikTok,43,5,34,170,2023-03-17,2024-12-04,118,3,6
C02545,21,F,61780,TikTok,32,2,24,48,2024-05-04,2025-01-12,79,0,8
C02546,36,F,67682,Instagram,28,2,29,58,2024-03-08,2024-10-20,163,0,22
C02547,32,F,18000,Facebook,13,1,81,81,2023-02-10,2025-02-22,38,0,27
C02548,19,F,54659,Instagram,29,3,40,120,2023-07-20,2024-11-08,144,1,22
C02549,43,F,37025,Facebook,11,1,49,49,2023-08-01,2024-12-28,94,1,17
C02550,40,F,28622,Instagram,36,3,28,84,2023-10-24,2024-10-14,169,0,16
C02551,26,M,52709,Instagram,30,1,43,43,2024-02-03,2025-01-01,90,1,11
C02552,20,M,38705,Instagram,34,2,42,84,2022-12-19,2024-12-17,105,0,18
C02553,59,F,87224,Facebook,20,4,81,324,2023-12-30,2024-12-14,108,0,16
C02554,27,F,18000,Instagram,27,1,38,38,2024-02-23,2024-10-25,158,0,14
C02555,22,M,37179,Instagram,24,3,40,120,2023-07-06,2025-01-13,78,0,22
C02556,20,F,18000,TikTok,48,3,10,30,2024-02-28,2025-03-06,26,0,10
C02557,23,F,45684,Instagram,37,2,36,72,2024-04-20,2024-12-18,104,0,15
C02558,35,F,36947,Instagram,33,1,41,41,2023-10-15,2025-02-05,55,1,19
C02559,24,F,18000,TikTok,40,3,33,99,2024-01-06,2025-01-04,87,1,6
C02560,23,M,19859,Instagram,38,2,16,32,2023-02-17,2024-11-25,127,0,17
C02561,38,M,18000,Facebook,17,3,105,315,2022-12-13,2025-02-06,54,0,31
C02562,40,M,78029,Instagram,34,1,47,47,2023-02-19,2025-02-25,35,0,16
C02563,57,F,56445,Facebook,8,3,78,234,2023-09-13,2024-10-17,166,1,26
C02564,19,M,55321,Instagram,28,2,43,86,2023-07-04,2024-11-02,150,1,15
C02565,55,F,83774,Facebook,21,2,74,148,2023-08-16,2025-01-04,87,1,32
C02566,22,M,32352,Instagram,37,4,56,224,2023-03-20,2024-12-12,110,2,15
C02567,20,F,22801,TikTok,37,2,24,48,2024-02-28,2024-12-25,97,0,20
C02568,39,F,55856,Instagram,35,2,44,88,2024-03-18,2025-01-03,88,1,21
C02569,28,M,18000,Instagram,42,3,56,168,2024-03-28,2024-11-24,128,0,10
C02570,31,M,61820,Instagram,29,1,25,25,2024-02-16,2025-03-01,31,1,14
C02571,41,M,56432,Facebook,13,1,83,83,2022-12-20,2024-12-26,96,1,33
C02572,23,F,18000,Instagram,27,4,17,68,2023-12-01,2025-02-02,58,2,24
C02573,52,F,73087,Facebook,10,4,104,416,2022-07-26,2025-01-11,80,1,23
C02574,24,M,36631,TikTok,44,1,12,12,2023-08-15,2025-01-04,87,0,12
C02575,58,F,85870,Facebook,15,1,43,43,2024-05-20,2025-01-23,68,1,25
C02576,18,M,22024,TikTok,39,2,21,42,2023-07-25,2024-10-13,170,1,18
C02577,39,M,20806,Instagram,30,3,23,69,2022-07-10,2024-11-05,147,1,24
C02578,54,M,67458,Facebook,11,1,52,52,2023-02-25,2024-12-11,111,0,18
C02579,38,F,40704,Facebook,12,2,98,196,2023-03-07,2025-01-21,70,0,17
C02580,25,M,72640,Instagram,27,2,55,110,2023-07-02,2025-03-02,30,1,11
C02581,22,M,38930,TikTok,44,1,13,13,2024-03-15,2025-01-26,65,0,14
C02582,22,M,27102,Instagram,22,1,34,34,2022-10-20,2024-10-05,178,2,14
C02583,27,M,33153,TikTok,39,3,17,51,2023-06-18,2025-01-24,67,0,5
C02584,37,F,50550,Facebook,9,3,86,258,2023-01-18,2024-12-21,101,0,22
C02585,18,F,49226,Instagram,26,3,15,45,2023-05-17,2025-03-03,29,1,23
C02586,34,M,21483,Instagram,27,5,17,85,2023-02-07,2025-02-13,47,0,11
C02587,26,M,53072,TikTok,42,2,34,68,2024-03-04,2025-03-04,28,1,13
C02588,17,F,18000,TikTok,37,2,25,50,2023-11-15,2025-01-14,77,1,15
C02589,54,M,50888,Facebook,10,1,40,40,2023-03-09,2024-10-31,152,0,35
C02590,24,F,40491,TikTok,37,2,32,64,2024-06-27,2025-03-19,13,0,6
C02591,31,F,32683,Instagram,36,1,44,44,2024-01-11,2024-10-19,164,0,15
C02592,21,M,31970,TikTok,48,2,27,54,2023-07-15,2025-02-13,47,1,14
C02593,46,M,64019,Facebook,14,2,99,198,2023-04-25,2024-10-17,166,0,19
C02594,27,F,18000,Instagram,27,4,42,168,2023-06-29,2024-12-28,94,1,19
C02595,52,M,40911,Facebook,17,2,45,90,2023-12-18,2025-02-04,56,0,24
C02596,30,M,18000,Instagram,28,1,52,52,2022-10-25,2025-03-09,23,0,19
C02597,29,M,48032,Instagram,31,2,45,90,2023-06-09,2024-11-18,134,1,18
C02598,29,M,44361,TikTok,49,2,33,66,2023-12-13,2025-01-23,68,0,18
C02599,47,M,40735,Facebook,18,3,78,234,2022-12-15,2024-10-18,165,0,26
C02600,59,F,78162,Facebook,9,1,104,104,2022-09-11,2025-01-02,89,0,26
C02601,35,F,26417,Instagram,31,3,18,54,2023-08-27,2025-01-05,86,1,18
C02602,49,M,80643,Facebook,11,2,53,106,2023-02-12,2024-12-29,93,0,34
C02603,34,M,28106,Instagram,24,5,50,250,2022-08-31,2025-01-06,85,1,12
C02604,37,F,71274,Instagram,28,2,18,36,2023-12-19,2024-10-11,172,0,20
C02605,23,F,28921,TikTok,35,4,24,96,2022-06-28,2024-11-12,140,1,16
C02606,30,M,30102,Instagram,27,1,40,40,2023-10-09,2024-12-11,111,0,24
C02607,18,F,18000,Instagram,21,1,36,36,2023-11-22,2025-01-10,81,1,24
C02608,38,M,53583,Facebook,19,6,41,246,2023-06-19,2024-11-03,149,0,15
C02609,27,F,28432,Instagram,26,3,50,150,2022-09-03,2024-10-25,158,1,23
C02610,30,F,35264,Instagram,26,3,40,120,2024-04-09,2024-11-05,147,1,12
C02611,29,F,20683,TikTok,34,1,12,12,2023-05-06,2024-11-11,141,1,8
C02612,24,F,18000,TikTok,42,2,34,68,2023-11-06,2025-02-22,38,0,20
C02613,30,M,32250,Facebook,14,2,104,208,2023-08-19,2024-11-30,122,0,26
C02614,29,M,42266,Instagram,35,4,20,80,2023-08-04,2024-11-11,141,0,14
C02615,30,M,26622,Instagram,35,1,23,23,2022-05-30,2024-10-22,161,0,20
C02616,21,M,21066,Instagram,28,3,44,132,2024-05-01,2025-03-02,30,1,25
C02617,24,M,25425,TikTok,34,1,23,23,2022-09-19,2025-01-11,80,0,19
C02618,43,M,33420,Facebook,12,2,117,234,2022-07-29,2024-10-22,161,4,33
C02619,16,F,18000,TikTok,45,5,34,170,2023-03-16,2024-12-10,112,0,8
C02620,34,M,18000,Facebook,13,4,83,332,2024-04-25,2025-01-04,87,1,16
C02621,19,M,43146,TikTok,47,1,19,19,2023-05-10,2024-10-20,163,0,12
C02622,31,F,40820,Instagram,19,3,41,123,2023-03-11,2025-02-22,38,2,22
C02623,40,M,35164,Instagram,36,1,26,26,2024-01-22,2025-02-11,49,0,22
C02624,20,M,45548,Instagram,28,1,59,59,2022-09-21,2024-10-21,162,0,18
C02625,21,F,40726,TikTok,43,3,26,78,2023-06-26,2024-11-18,134,1,20
C02626,49,M,50608,Facebook,23,2,73,146,2023-02-03,2024-12-01,121,0,17
C02627,55,M,70594,Facebook,16,2,103,206,2023-01-11,2024-11-04,148,0,29
C02628,57,M,72070,Facebook,19,3,98,294,2024-04-24,2025-01-20,71,1,20
C02629,47,F,68313,Facebook,11,2,72,144,2024-04-04,2024-12-28,94,0,15
C02630,52,F,49779,Facebook,19,4,100,400,2022-09-08,2024-12-10,112,0,18
C02631,45,M,35787,Facebook,16,2,40,80,2023-09-21,2024-10-25,158,1,29
C02632,25,F,38582,TikTok,57,3,16,48,2023-05-05,2024-10-22,161,0,19
C02633,35,F,50553,Instagram,25,1,29,29,2023-07-05,2025-01-22,69,1,22
C02634,38,F,68438,Instagram,22,1,48,48,2024-02-22,2025-03-11,21,1,23
C02635,49,F,66208,Facebook,11,1,115,115,2024-06-15,2025-01-24,67,0,29
C02636,57,M,65002,Facebook,7,2,78,156,2024-07-17,2025-03-16,16,1,27
C02637,50,F,58035,Facebook,17,3,118,354,2023-11-17,2025-03-02,30,0,35
C02638,29,M,39132,Instagram,33,1,23,23,2023-01-04,2025-02-19,41,0,22
C02639,30,M,30663,TikTok,37,3,11,33,2023-09-21,2025-02-20,40,0,13
C02640,58,M,53295,Facebook,14,1,110,110,2022-12-29,2025-01-20,71,0,22
C02641,42,M,76648,Facebook,13,1,100,100,2022-08-28,2024-10-16,167,0,30
C02642,26,F,37727,Instagram,35,1,60,60,2024-06-27,2025-01-31,60,0,17
C02643,20,F,18822,Instagram,26,2,41,82,2022-11-21,2025-02-06,54,1,17
C02644,35,F,47659,Facebook,11,2,85,170,2023-10-30,2024-12-24,98,0,26
C02645,54,M,76550,Facebook,17,2,51,102,2023-05-15,2025-01-18,73,0,28
C02646,48,M,67491,Facebook,10,2,68,136,2024-04-11,2024-10-29,154,0,17
C02647,24,F,41980,Instagram,34,2,43,86,2024-06-04,2025-01-21,70,0,19
C02648,42,M,46656,Facebook,13,2,82,164,2023-11-04,2025-03-02,30,0,15
C02649,29,M,64468,Instagram,23,3,22,66,2024-01-09,2025-02-05,55,0,23
C02650,25,F,21843,TikTok,47,2,37,74,2023-04-16,2025-02-04,56,0,15
C02651,27,M,42899,Instagram,31,4,56,224,2022-12-26,2024-11-14,138,0,18
C02652,41,F,23175,Facebook,8,1,119,119,2024-03-22,2025-01-03,88,1,15
C02653,31,F,75385,Facebook,10,2,54,108,2022-07-06,2024-10-26,157,0,26
C02654,26,F,48697,Instagram,36,1,29,29,2023-12-09,2025-01-10,81,1,16
C02655,48,M,67840,Facebook,13,1,69,69,2024-01-21,2025-01-30,61,2,21
C02656,31,M,18000,Facebook,13,2,86,172,2023-11-02,2024-10-21,162,0,25
C02657,46,F,32924,Facebook,7,1,108,108,2023-02-25,2024-10-06,177,1,28
C02658,50,M,33883,Facebook,25,4,102,408,2023-10-04,2025-01-19,72,1,15
C02659,43,M,53148,Facebook,17,1,46,46,2023-10-12,2024-10-13,170,0,25
C02660,42,M,72357,Facebook,12,3,95,285,2022-11-28,2025-01-01,90,1,19
C02661,33,F,43012,Instagram,33,4,29,116,2023-01-28,2025-03-19,13,1,21
C02662,31,M,39929,Facebook,16,1,119,119,2023-10-30,2025-03-01,31,0,20
C02663,37,M,60883,Facebook,15,1,65,65,2023-01-13,2024-12-03,119,0,26
C02664,40,M,58045,Instagram,22,3,41,123,2023-01-16,2024-11-17,135,0,16
C02665,51,F,52521,Facebook,11,3,40,120,2022-10-07,2024-11-23,129,0,26
C02666,43,M,45428,Facebook,17,2,95,190,2023-07-02,2025-03-05,27,1,24
C02667,23,F,18000,TikTok,38,3,37,111,2023-09-18,2024-12-24,98,0,13
C02668,24,F,74776,Instagram,31,2,16,32,2023-09-29,2025-02-22,38,1,12
C02669,33,F,34974,Instagram,14,3,24,72,2024-05-28,2025-02-05,55,0,21
C02670,28,M,20394,TikTok,45,2,10,20,2022-11-25,2024-11-21,131,0,9
C02671,40,M,56498,Instagram,31,3,56,168,2022-12-09,2025-03-20,12,0,16
C02672,23,M,22768,Instagram,28,4,23,92,2023-03-15,2025-01-13,78,1,21
C02673,31,F,51971,Instagram,25,1,45,45,2023-09-15,2024-11-06,146,0,10
C02674,35,F,24900,Facebook,15,3,87,261,2023-12-18,2025-01-19,72,1,26
C02675,40,M,50075,Facebook,13,2,102,204,2022-11-09,2025-02-15,45,0,16
C02676,17,M,34815,TikTok,36,1,23,23,2023-05-14,2025-02-17,43,4,17
C02677,21,F,37897,TikTok,50,4,17,68,2023-04-01,2024-12-09,113,2,8
C02678,51,F,34450,Facebook,17,1,53,53,2023-11-25,2025-03-11,21,0,24
C02679,31,F,35221,Instagram,36,1,34,34,2022-06-08,2024-10-21,162,0,24
C02680,25,F,55292,TikTok,38,2,35,70,2023-12-03,2024-11-19,133,0,5
C02681,16,M,24373,TikTok,37,1,36,36,2023-07-13,2024-10-06,177,0,8
C02682,28,F,60355,TikTok,43,3,39,117,2023-05-02,2025-02-27,33,0,11
C02683,48,F,46974,Facebook,13,4,110,440,2023-03-30,2025-03-13,19,1,25
C02684,19,M,50405,Instagram,29,2,38,76,2022-10-03,2024-12-28,94,1,21
C02685,23,M,52689,Instagram,37,4,23,92,2023-01-12,2025-01-09,82,0,19
C02686,16,F,35118,TikTok,39,3,26,78,2023-09-09,2024-10-18,165,0,17
C02687,30,M,28730,Instagram,23,2,22,44,2023-06-08,2025-03-18,14,1,11
C02688,31,M,31792,Instagram,39,2,55,110,2022-08-13,2024-10-27,156,0,12
C02689,35,F,24322,Facebook,23,3,80,240,2023-07-23,2025-02-22,38,0,15
C02690,28,M,18000,Instagram,29,2,39,78,2023-07-17,2025-01-09,82,0,20
C02691,30,F,27894,Facebook,14,4,64,256,2024-02-22,2024-10-30,153,0,34
C02692,30,M,46933,Facebook,17,1,55,55,2023-08-19,2025-01-05,86,1,32
C02693,28,M,18000,Instagram,31,2,45,90,2023-05-07,2025-02-18,42,0,14
C02694,21,M,18000,Instagram,32,2,53,106,2022-10-20,2024-10-07,176,0,14
C02695,25,F,30718,TikTok,37,2,15,30,2024-04-06,2025-03-20,12,1,20
C02696,28,M,26204,Instagram,29,2,45,90,2023-03-10,2025-02-15,45,3,14
C02697,19,M,46920,TikTok,34,1,19,19,2024-03-29,2024-11-09,143,0,12
C02698,55,M,75413,Facebook,12,3,46,138,2023-06-30,2025-01-18,73,0,26
C02699,25,M,29201,Instagram,38,3,25,75,2023-12-04,2025-03-15,17,3,22
C02700,30,M,66481,TikTok,41,1,27,27,2022-08-24,2024-11-07,145,0,11
C02701,54,M,58666,Facebook,13,1,67,67,2022-11-25,2024-11-28,124,2,24
C02702,39,F,49169,Facebook,11,2,55,110,2023-11-21,2024-12-22,100,1,19
C02703,52,F,70287,Facebook,12,2,94,188,2022-10-03,2024-11-15,137,0,18
C02704,47,F,64444,Facebook,9,1,105,105,2023-06-18,2025-02-05,55,0,21
C02705,25,F,33243,Instagram,16,2,58,116,2024-01-11,2024-12-04,118,0,21
C02706,45,F,40545,Facebook,20,3,48,144,2024-06-20,2025-01-19,72,0,23
C02707,33,F,70947,Instagram,27,3,18,54,2023-04-12,2025-01-12,79,1,16
C02708,40,M,31628,Facebook,18,3,118,354,2023-07-18,2025-02-02,58,2,30
C02709,20,M,18000,Instagram,26,2,36,72,2022-09-15,2025-01-07,84,2,17
C02710,22,F,21708,Instagram,34,2,42,84,2022-05-30,2024-10-10,173,0,25
C02711,24,F,54252,Instagram,37,2,41,82,2024-06-27,2025-03-18,14,0,22
C02712,22,F,66556,Instagram,37,2,41,82,2023-11-21,2025-02-13,47,1,18
C02713,26,F,18000,TikTok,43,3,21,63,2024-01-23,2024-11-04,148,1,13
C02714,37,F,53365,Facebook,13,2,108,216,2024-07-09,2025-03-04,28,0,29
C02715,19,F,26551,Instagram,30,2,48,96,2023-04-06,2024-11-06,146,1,10
C02716,33,F,26900,Instagram,26,1,17,17,2023-04-10,2024-12-24,98,1,11
C02717,19,F,34936,TikTok,42,2,13,26,2024-05-07,2025-03-04,28,0,15
C02718,35,M,20238,Instagram,28,1,52,52,2023-07-04,2024-12-24,98,2,17
C02719,57,F,46155,Facebook,15,1,42,42,2024-05-29,2025-03-13,19,2,33
C02720,50,M,60780,Facebook,22,3,96,288,2023-04-13,2024-12-21,101,0,18
C02721,19,M,45905,TikTok,38,4,30,120,2024-02-08,2025-02-14,46,2,17
C02722,40,F,47396,Instagram,32,2,45,90,2023-08-13,2024-11-15,137,0,22
C02723,32,F,40156,Instagram,34,1,56,56,2023-12-06,2024-12-20,102,0,20
C02724,33,M,52768,Instagram,31,1,44,44,2024-02-15,2024-11-30,122,2,13
C02725,30,M,49841,TikTok,32,4,31,124,2023-03-27,2024-12-23,99,0,5
C02726,29,M,40969,TikTok,35,1,14,14,2023-03-26,2024-10-21,162,1,18
C02727,25,F,28336,Instagram,31,1,44,44,2022-07-21,2024-12-20,102,0,20
C02728,58,F,77067,Facebook,17,1,50,50,2023-01-18,2025-01-28,63,1,20
C02729,55,F,83891,Facebook,14,2,102,204,2023-06-17,2025-03-08,24,0,33
C02730,34,F,37751,Facebook,19,5,61,305,2022-06-27,2024-10-09,174,0,27
C02731,24,M,45726,Instagram,34,1,15,15,2024-01-03,2024-10-26,157,0,19
C02732,40,F,33773,Instagram,33,1,25,25,2023-09-12,2024-12-16,106,1,17
C02733,18,M,18343,TikTok,36,2,30,60,2023-01-15,2024-10-18,165,0,7
C02734,36,F,49372,Instagram,26,4,54,216,2023-05-09,2024-12-18,104,0,23
C02735,31,M,67078,Instagram,33,1,21,21,2022-12-12,2025-01-16,75,0,14
C02736,26,F,57401,TikTok,41,2,24,48,2024-05-29,2024-12-31,91,1,12
C02737,30,F,30191,TikTok,37,3,23,69,2022-12-19,2025-02-10,50,1,5
C02738,40,F,42833,Facebook,19,6,114,684,2023-12-26,2025-01-08,83,4,26
C02739,21,M,18000,TikTok,34,3,20,60,2023-09-10,2024-10-06,177,0,11
C02740,29,M,55481,Instagram,27,1,37,37,2023-10-05,2025-03-22,10,1,22
C02741,23,F,35322,TikTok,35,2,12,24,2024-05-30,2025-02-06,54,2,11
C02742,52,M,54555,Facebook,21,3,93,279,2022-08-29,2025-02-13,47,0,31
C02743,37,M,65896,Facebook,17,4,73,292,2023-01-25,2024-11-16,136,0,18
C02744,21,F,27739,TikTok,37,1,18,18,2022-10-27,2024-12-27,95,1,5
C02745,45,F,42314,Facebook,13,1,69,69,2022-12-23,2024-11-24,128,1,22
C02746,19,M,39289,Instagram,24,2,46,92,2023-10-15,2024-11-07,145,0,16
C02747,26,M,40663,Instagram,33,2,52,104,2023-01-14,2025-03-09,23,1,17
C02748,28,M,44694,Instagram,29,2,29,58,2023-09-09,2024-10-26,157,0,15
C02749,43,F,56184,Facebook,21,3,67,201,2023-03-27,2025-03-07,25,0,15
C02750,28,M,27733,Instagram,25,1,36,36,2022-10-02,2024-10-29,154,1,23
C02751,38,M,55848,Instagram,24,3,24,72,2024-05-13,2025-01-07,84,2,10
C02752,25,M,48296,TikTok,51,3,39,117,2024-05-31,2025-01-15,76,0,15
C02753,35,F,44886,Facebook,16,1,119,119,2022-08-10,2025-01-10,81,0,17
C02754,34,M,51869,Facebook,9,2,61,122,2023-03-20,2025-03-18,14,0,15
C02755,36,M,46552,Facebook,20,3,98,294,2023-09-05,2024-12-03,119,0,20
C02756,37,F,67279,Facebook,16,1,110,110,2023-02-27,2025-01-27,64,0,29
C02757,60,M,102964,Facebook,11,1,120,120,2024-05-17,2025-01-23,68,0,17
C02758,56,M,89848,Facebook,10,1,113,113,2023-05-01,2025-01-11,80,1,20
C02759,56,F,93064,Facebook,17,2,70,140,2022-10-16,2025-02-18,42,0,30
C02760,39,F,39822,Instagram,47,2,24,48,2023-07-30,2025-01-08,83,0,13
C02761,40,F,69978,Facebook,14,3,84,252,2023-10-17,2024-11-22,130,0,15
C02762,46,F,78704,Facebook,16,3,71,213,2023-04-09,2025-02-16,44,0,20
C02763,26,M,37240,TikTok,32,3,38,114,2024-03-17,2024-10-20,163,0,14
C02764,34,M,32896,Facebook,14,3,55,165,2023-11-01,2024-12-19,103,1,19
C02765,16,F,40309,TikTok,34,3,35,105,2024-01-10,2024-10-19,164,3,9
C02766,24,F,23220,Instagram,24,1,22,22,2023-10-19,2024-10-22,161,1,11
C02767,31,F,37450,Instagram,32,2,33,66,2023-11-26,2024-10-29,154,0,11
C02768,41,F,89339,Facebook,14,3,87,261,2023-03-27,2024-10-11,172,1,30
C02769,21,M,36969,TikTok,40,5,14,70,2023-11-19,2024-11-21,131,1,9
C02770,16,F,36687,TikTok,41,4,14,56,2024-03-07,2024-11-15,137,1,13
C02771,49,F,43790,Facebook,24,3,109,327,2023-03-29,2024-12-14,108,1,20
C02772,21,F,18000,TikTok,42,1,33,33,2023-08-21,2025-03-03,29,1,7
C02773,32,M,37946,Facebook,9,2,88,176,2023-06-25,2025-03-16,16,0,29
C02774,31,M,19726,Facebook,16,2,44,88,2024-04-21,2025-01-22,69,1,35
C02775,23,F,37647,TikTok,50,5,16,80,2023-04-29,2024-10-29,154,1,19
C02776,24,F,37413,Instagram,24,1,15,15,2022-09-21,2025-02-10,50,0,15
C02777,37,F,61151,Instagram,27,2,19,38,2023-05-26,2025-03-06,26,1,11
C02778,23,F,43929,TikTok,41,3,15,45,2022-09-07,2025-02-01,59,0,8
C02779,56,F,76217,Facebook,12,2,48,96,2022-11-23,2025-03-17,15,0,35
C02780,26,F,37861,TikTok,47,1,35,35,2024-03-17,2025-03-13,19,0,10
C02781,19,F,38960,TikTok,40,2,38,76,2023-09-07,2024-10-14,169,1,19
C02782,25,F,18000,Instagram,27,1,37,37,2023-08-18,2025-01-25,66,0,24
C02783,21,F,18000,Instagram,34,2,52,104,2023-10-17,2024-12-14,108,0,24
C02784,35,M,32389,Facebook,13,2,80,160,2022-09-13,2024-12-08,114,1,34
C02785,18,F,28176,Instagram,27,5,28,140,2023-10-08,2024-12-11,111,0,13
C02786,18,F,37339,Instagram,39,2,39,78,2024-05-02,2025-02-19,41,1,18
C02787,21,F,21298,TikTok,44,2,36,72,2023-06-06,2025-01-30,61,0,5
C02788,37,F,44153,Instagram,28,2,40,80,2022-10-02,2025-01-17,74,1,23
C02789,27,M,21866,Instagram,36,3,24,72,2023-06-11,2024-10-05,178,0,25
C02790,29,M,47623,Instagram,31,3,59,177,2024-07-12,2025-02-17,43,0,16
C02791,39,M,73971,Facebook,11,2,88,176,2024-07-22,2025-03-06,26,0,27
C02792,34,F,23888,Instagram,36,4,32,128,2022-09-29,2024-10-16,167,1,13
C02793,20,M,50949,Instagram,31,3,32,96,2024-04-04,2025-01-31,60,0,14
C02794,20,F,34518,TikTok,28,2,10,20,2022-11-11,2024-10-22,161,1,16
C02795,27,F,58406,TikTok,46,4,12,48,2023-11-25,2024-12-03,119,1,5
C02796,35,F,61776,Instagram,30,3,30,90,2023-12-26,2024-10-25,158,3,12
C02797,27,M,37914,TikTok,45,1,16,16,2023-11-30,2024-10-18,165,1,20
C02798,56,M,79053,Facebook,15,2,79,158,2024-01-03,2024-12-27,95,0,33
C02799,44,F,76190,Facebook,13,3,98,294,2022-09-24,2024-12-31,91,0,22
C02800,37,M,56288,Instagram,31,1,52,52,2024-02-10,2024-10-20,163,1,18
C02801,35,M,50951,Facebook,17,2,79,158,2024-01-11,2025-02-11,49,3,20
C02802,40,F,62092,Instagram,29,1,43,43,2022-11-26,2025-03-03,29,0,23
C02803,32,F,44542,Facebook,16,2,40,80,2023-09-29,2025-02-14,46,0,31
C02804,32,M,31451,Facebook,15,1,110,110,2023-02-19,2024-11-24,128,1,21
C02805,47,F,65615,Facebook,11,2,82,164,2022-11-05,2024-11-09,143,0,35
C02806,48,M,43336,Facebook,17,4,78,312,2023-04-05,2025-03-10,22,0,16
C02807,37,F,51490,Instagram,34,2,60,120,2024-03-18,2024-10-20,163,0,11
C02808,60,F,47129,Facebook,16,2,82,164,2023-10-22,2025-01-14,77,0,30
C02809,25,F,38172,Instagram,29,1,17,17,2023-09-05,2024-10-31,152,0,15
C02810,45,F,78562,Facebook,17,3,115,345,2024-04-01,2024-10-26,157,0,19
C02811,58,F,78721,Facebook,16,1,97,97,2023-04-25,2025-03-19,13,0,26
C02812,20,F,19776,Instagram,32,3,16,48,2024-06-01,2025-02-11,49,1,15
C02813,36,F,75485,Instagram,27,1,16,16,2024-05-06,2025-01-01,90,1,19
C02814,57,M,106568,Facebook,13,2,111,222,2023-03-09,2024-12-29,93,0,22
C02815,37,F,39682,Facebook,17,2,69,138,2023-06-09,2025-01-26,65,0,24
C02816,39,F,35145,Facebook,16,1,50,50,2022-11-26,2024-11-03,149,0,24
C02817,26,M,28306,Instagram,42,5,51,255,2023-03-01,2025-01-24,67,0,18
C02818,34,M,40405,Instagram,39,2,32,64,2023-08-31,2024-10-14,169,1,25
C02819,29,M,18000,Instagram,35,5,25,125,2023-04-09,2025-01-29,62,1,11
C02820,26,F,33690,Instagram,28,2,46,92,2022-10-10,2024-12-23,99,0,10
C02821,27,F,54897,TikTok,51,3,22,66,2023-06-18,2024-11-02,150,1,12
C02822,33,F,33469,Instagram,35,2,24,48,2023-12-10,2024-11-20,132,0,11
C02823,49,F,77600,Facebook,19,4,93,372,2023-07-19,2025-01-16,75,0,34
C02824,24,F,47872,Instagram,35,3,37,111,2023-03-28,2024-11-18,134,0,12
C02825,48,M,49275,Facebook,18,3,77,231,2023-07-30,2024-11-18,134,0,27
C02826,38,M,41504,Facebook,15,1,43,43,2024-03-19,2024-10-30,153,1,22
C02827,25,F,18000,Instagram,25,1,40,40,2024-03-09,2025-03-17,15,0,17
C02828,39,F,33048,Instagram,33,1,34,34,2022-09-22,2025-02-22,38,1,18
