id_cliente,edad,genero,ingresos,plataforma,interacciones,compras,total_gastado,fecha_ultima_compra,costo_adquisicion
C3005,31,M,33635,Facebook,24,4,376,2025-03-01,21
C3006,35,M,41775,Instagram,26,3,297,2024-10-04,19
C3007,26,F,83266,Instagram,17,5,325,2024-11-18,18
C3008,28,M,57345,Facebook,19,1,62,2024-10-27,17
C3009,30,F,73965,TikTok,20,3,288,2025-03-02,16
C3010,38,M,109307,Instagram,20,1,94,2025-01-07,10
C3011,51,F,35698,Facebook,24,3,93,2024-12-30,30
C3012,47,F,69934,Facebook,17,1,99,2024-11-28,17
C3013,31,F,67032,Facebook,19,4,172,2025-02-02,17
C3014,49,F,106346,Instagram,24,1,24,2024-10-10,22
C3015,50,F,70623,TikTok,21,3,273,2025-02-05,18
C3016,35,F,92053,Facebook,31,5,240,2025-02-28,23
C3017,38,M,30910,Instagram,22,1,25,2025-02-14,18
C3018,50,M,63358,Instagram,15,2,70,2024-12-09,23
C3019,54,F,22918,Instagram,21,3,249,2025-03-09,13
C3020,40,M,90063,Facebook,26,1,52,2024-10-14,21
C3021,22,M,47196,Instagram,21,2,122,2024-10-26,19
C3022,58,M,33669,TikTok,24,2,120,2024-10-05,8
C3023,20,F,56203,TikTok,26,4,368,2024-12-16,15
C3024,32,M,34679,Facebook,26,3,213,2024-11-12,18
C3025,46,M,98812,Instagram,25,2,82,2024-12-30,23
C3026,54,F,50601,TikTok,25,3,288,2024-10-16,18
C3027,40,M,79131,Facebook,20,1,39,2024-10-17,21
C3028,38,F,104096,Instagram,14,1,84,2024-12-03,12
C3029,23,M,71696,Instagram,23,1,92,2024-12-08,13
C3030,40,M,87870,Facebook,12,1,39,2024-12-02,31
C3031,30,F,20744,Facebook,26,4,340,2024-10-30,29
C3032,48,M,88783,Facebook,23,4,140,2024-12-24,21
C3033,30,F,51172,Instagram,16,2,88,2024-12-19,23
C3034,19,M,27282,Instagram,22,1,68,2024-12-24,17
C3035,35,M,44576,Instagram,17,2,96,2024-11-26,16
C3036,59,F,119203,Facebook,23,1,92,2024-12-09,23
C3037,49,F,51052,Facebook,26,3,213,2025-03-06,16
C3038,18,F,50075,TikTok,21,4,332,2025-02-15,9
C3039,38,M,117207,Instagram,30,3,102,2025-02-07,18
C3040,47,M,95692,Instagram,23,4,200,2025-03-06,10
C3041,34,F,118145,TikTok,20,1,21,2024-10-11,18
C3042,55,F,43212,TikTok,15,1,60,2025-01-25,19
C3043,59,F,84308,Instagram,15,1,72,2024-12-28,16
C3044,38,F,48063,Facebook,21,3,183,2025-02-14,31
C3045,45,M,44783,TikTok,21,2,40,2024-12-06,16
C3046,45,F,38993,Instagram,21,4,300,2025-02-10,12
C3047,20,M,101711,Instagram,20,2,88,2025-01-22,15
C3048,39,F,101777,Instagram,27,3,183,2025-01-30,24
C3049,46,F,68104,Facebook,14,3,177,2025-02-28,30
C3050,24,M,106224,Facebook,26,1,97,2024-12-31,19
C3051,52,F,119216,TikTok,19,3,144,2025-01-22,7
C3052,57,M,33967,Facebook,19,1,59,2025-03-17,15
C3053,29,M,44843,Facebook,11,3,297,2025-03-19,26
C3054,20,M,90031,TikTok,12,4,188,2024-11-13,18
C3055,19,F,35503,Facebook,26,3,204,2024-10-31,27
C3056,45,M,116706,Facebook,10,2,182,2024-12-24,18
C3057,58,M,80083,Facebook,22,4,216,2025-03-08,26
C3058,59,F,110841,Instagram,21,3,114,2025-02-02,19
C3059,26,F,81081,Instagram,15,1,25,2025-02-19,18
C3060,43,F,83742,Instagram,20,5,385,2024-12-12,10
C3061,36,F,114029,TikTok,21,2,72,2024-11-11,8
C3062,31,M,106534,TikTok,22,2,100,2024-11-15,19
C3063,21,F,98938,TikTok,18,2,136,2024-12-01,14
C3064,47,M,79229,TikTok,20,1,82,2025-02-23,13
C3065,37,F,95710,TikTok,12,3,273,2025-03-10,5
C3066,41,M,115271,Instagram,22,2,90,2025-02-27,23
C3067,50,M,92742,Instagram,23,2,68,2024-10-07,18
C3068,59,F,106679,Instagram,24,1,59,2024-11-16,12
C3069,28,M,119881,Instagram,24,2,54,2024-12-28,22
C3070,52,F,84427,TikTok,18,1,81,2024-11-18,6
C3071,25,M,99958,TikTok,20,2,172,2024-12-26,7
C3072,57,F,77684,Instagram,22,5,120,2024-11-07,22
C3073,21,F,31944,Facebook,24,3,252,2024-11-04,28
C3074,33,M,111331,Facebook,22,1,91,2025-01-04,21
C3075,32,M,93460,Instagram,19,3,63,2024-11-12,23
C3076,24,F,47475,Instagram,23,2,40,2025-02-26,10
C3077,34,F,34020,Instagram,17,4,304,2025-01-17,10
C3078,54,M,45711,Instagram,20,3,150,2025-01-14,16
C3079,43,F,73003,Instagram,18,1,40,2025-03-10,15
C3080,30,F,67092,Instagram,20,1,42,2024-12-25,18
C3081,54,M,55609,TikTok,16,2,78,2025-03-22,8
C3082,47,M,110435,Facebook,17,1,87,2024-10-27,17
C3083,47,F,39328,TikTok,15,3,75,2024-10-25,7
C3084,50,M,109306,Instagram,19,4,268,2024-12-24,14
C3085,38,M,74433,Facebook,18,2,160,2024-10-09,18
C3086,37,F,78954,TikTok,13,5,275,2024-11-13,16
C3087,42,M,56671,TikTok,24,2,68,2025-02-18,17
C3088,34,F,27859,TikTok,22,1,37,2024-11-17,8
C3089,36,F,83906,Facebook,19,2,158,2024-12-11,32
C3090,41,F,74756,TikTok,13,2,144,2025-01-18,17
C3091,21,F,35748,TikTok,21,3,195,2025-02-07,15
C3092,20,M,80378,TikTok,17,1,43,2025-02-07,8
C3093,58,F,99772,Facebook,20,2,62,2024-11-28,21
C3094,59,F,92740,Facebook,20,2,144,2024-12-13,34
C3095,34,M,67213,Instagram,24,2,124,2024-12-09,24
C3096,46,F,91880,Facebook,19,2,134,2024-10-07,25
C3097,42,M,32686,Instagram,31,4,352,2024-12-07,14
C3098,28,M,65303,Instagram,17,2,72,2024-12-28,17
C3099,54,M,76862,Instagram,19,1,20,2024-12-31,22
C3100,58,M,35379,TikTok,19,4,332,2025-02-28,11
C3101,49,F,20944,Facebook,17,4,344,2024-10-07,31
C3102,42,F,113499,Instagram,15,4,136,2025-03-18,20
C3103,36,F,85564,Instagram,25,4,264,2024-12-03,23
C3104,46,M,22127,Instagram,12,2,56,2024-10-14,13
C3105,41,M,35648,Instagram,19,3,105,2024-12-07,22
C3106,35,F,59253,Facebook,12,1,90,2024-11-28,28
C3107,39,M,46907,Instagram,22,3,135,2024-10-27,15
C3108,59,F,26285,Instagram,14,2,66,2024-10-19,18
C3109,54,F,108635,Instagram,27,2,108,2024-12-18,20
C3110,59,F,34239,TikTok,19,1,77,2024-10-04,7
C3111,32,M,48645,TikTok,24,2,78,2025-01-16,7
C3112,38,F,33170,Instagram,21,5,380,2024-11-12,21
C3113,54,F,63475,Facebook,18,3,183,2025-03-22,29
C3114,40,F,38032,Instagram,23,2,132,2024-12-10,17
C3115,52,M,64237,Facebook,21,1,63,2024-10-14,23
C3116,53,F,83001,Facebook,29,2,164,2025-03-08,30
C3117,18,F,117164,Facebook,12,5,415,2025-01-16,30
C3118,29,M,50585,Instagram,18,2,154,2025-02-23,17
C3119,21,F,105352,Instagram,20,3,144,2024-12-24,20
C3120,27,M,45555,TikTok,19,2,72,2025-01-03,18
C3121,56,M,72135,Instagram,19,1,67,2024-11-17,21
C3122,36,M,46507,TikTok,23,2,80,2025-01-04,18
C3123,32,F,54354,Instagram,18,3,279,2025-03-06,19
C3124,42,M,112732,TikTok,18,1,99,2024-12-10,15
C3125,40,F,94697,Facebook,19,4,116,2025-01-02,30
C3126,30,F,39954,Facebook,16,2,164,2025-02-08,34
C3127,40,F,29373,Facebook,27,2,190,2025-03-15,25
C3128,41,M,117999,TikTok,20,4,272,2024-11-13,6
C3129,25,F,44685,Facebook,30,3,138,2024-11-06,20
C3130,53,M,34684,Facebook,19,2,184,2025-02-21,34
C3131,36,F,35205,TikTok,17,2,92,2024-12-07,7
C3132,49,F,26626,Instagram,17,4,152,2024-12-24,17
C3133,24,F,114501,Instagram,24,3,228,2024-10-26,14
C3134,22,F,44802,Instagram,23,2,108,2024-11-24,23
C3135,47,M,68742,Instagram,20,1,46,2025-03-10,18
C3136,59,F,94660,TikTok,15,2,72,2025-03-13,17
C3137,50,M,22700,Instagram,23,1,42,2024-11-15,20
C3138,43,M,100398,Instagram,18,4,172,2025-03-07,15
C3139,49,F,115503,Instagram,28,1,43,2025-03-10,22
C3140,28,M,80494,TikTok,16,1,35,2025-02-07,14
C3141,34,M,73720,Facebook,11,1,45,2025-01-24,29
C3142,26,F,55453,Instagram,18,3,246,2024-10-09,22
C3143,33,M,61988,TikTok,17,2,104,2025-02-02,17
C3144,58,M,63087,Instagram,16,1,44,2025-03-01,16
C3145,44,F,112476,Instagram,27,1,66,2025-02-04,23
C3146,25,F,112722,Instagram,14,4,80,2024-12-04,16
C3147,35,F,82358,Facebook,28,3,288,2025-01-30,32
C3148,48,M,53581,TikTok,21,2,144,2024-11-10,15
C3149,49,M,92364,Facebook,18,3,246,2025-02-07,19
C3150,45,M,73445,Facebook,21,4,284,2025-01-19,27
C3151,35,F,68780,Instagram,21,4,260,2025-01-05,22
C3152,42,M,53960,Facebook,16,5,460,2024-10-11,28
C3153,55,F,90713,Instagram,25,1,55,2025-03-04,15
C3154,39,F,70442,Facebook,15,3,111,2024-11-30,30
C3155,22,M,27791,Facebook,24,3,213,2024-11-16,28
C3156,56,M,112992,Facebook,19,3,273,2025-03-02,30
C3157,50,M,99974,Instagram,16,2,192,2025-01-07,20
C3158,35,F,45790,TikTok,22,3,282,2024-10-08,18
C3159,42,F,36590,Facebook,27,2,78,2025-03-06,27
C3160,41,F,92359,Instagram,19,3,237,2025-01-25,22
C3161,20,F,106549,Instagram,24,4,272,2024-11-22,19
C3162,38,F,90832,Instagram,13,1,70,2024-11-01,19
C3163,27,F,34560,Instagram,24,2,188,2024-10-23,18
C3164,58,F,68998,Facebook,20,4,172,2024-10-10,15
C3165,36,F,35456,Facebook,19,1,42,2025-01-23,33
C3166,22,M,100823,Instagram,22,4,80,2024-11-17,15
C3167,54,F,56911,TikTok,26,1,84,2025-02-25,16
C3168,27,F,73602,Facebook,22,1,91,2025-01-23,27
C3169,20,M,20388,Instagram,14,3,213,2024-11-22,14
C3170,24,M,96596,Facebook,26,5,365,2024-11-16,32
C3171,46,M,89912,Instagram,21,1,53,2025-02-23,24
C3172,26,M,107367,Facebook,21,2,122,2024-12-07,28
C3173,27,M,47400,TikTok,17,4,240,2024-11-30,18
C3174,25,M,112465,Instagram,19,3,246,2024-12-08,13
C3175,52,M,96759,Facebook,15,5,270,2024-12-14,20
C3176,37,M,33014,Facebook,26,2,58,2024-12-06,24
C3177,28,F,21063,Instagram,21,4,96,2024-10-06,24
C3178,35,F,35604,TikTok,32,3,216,2024-10-26,9
C3179,38,M,64121,Instagram,20,4,112,2025-02-22,18
C3180,54,M,96653,Instagram,14,3,234,2025-02-23,16
C3181,45,M,53581,Facebook,27,2,74,2024-12-18,21
C3182,56,F,76235,Instagram,18,1,81,2025-02-06,18
C3183,33,M,63327,Instagram,22,3,93,2024-10-28,14
C3184,44,M,110713,Facebook,17,3,201,2024-11-07,24
C3185,47,M,117049,Facebook,21,3,207,2025-02-06,29
C3186,40,F,87104,Facebook,16,1,24,2024-11-17,33
C3187,37,F,93471,TikTok,25,2,46,2024-12-08,18
C3188,20,F,39708,Facebook,22,3,180,2025-02-20,25
C3189,30,F,109064,Facebook,17,2,76,2024-12-02,23
C3190,25,M,97848,Facebook,26,2,190,2025-02-13,20
C3191,33,M,78724,Facebook,23,1,73,2024-10-25,20
C3192,38,M,101499,Facebook,19,5,250,2024-12-12,20
C3193,54,F,62811,Facebook,18,2,70,2025-02-06,17
C3194,51,F,50931,Instagram,24,3,183,2025-02-16,21
C3195,28,M,75123,Facebook,21,2,86,2024-11-23,29
C3196,18,M,85129,Instagram,21,5,120,2024-11-16,17
C3197,53,M,25196,Instagram,20,1,44,2025-02-17,10
C3198,29,M,110386,TikTok,24,2,172,2025-01-03,6
C3199,45,F,49379,Instagram,19,1,82,2024-10-11,12
C3200,25,F,98908,Facebook,18,1,30,2024-12-07,19
C3201,52,F,96455,TikTok,20,1,77,2024-12-19,5
C3202,56,M,103084,TikTok,14,3,288,2024-12-12,14
C3203,42,M,71606,Facebook,18,3,96,2025-02-09,33
C3204,22,F,49590,TikTok,16,1,70,2024-11-13,18
C3205,48,F,78612,TikTok,20,3,165,2025-01-18,14
C3206,49,M,79125,Facebook,15,3,255,2025-01-15,32
C3207,34,F,107718,Facebook,21,2,66,2024-12-22,20
C3208,53,M,79064,Instagram,17,3,174,2024-11-16,17
C3209,41,F,116679,Facebook,24,3,168,2025-03-07,25
C3210,40,M,87929,Instagram,19,1,51,2024-11-06,20
C3211,28,F,80388,Facebook,21,3,285,2025-01-22,20
C3212,21,M,98399,Instagram,20,3,174,2024-11-23,15
C3213,32,F,28014,Instagram,16,2,82,2025-01-07,19
C3214,53,F,113419,Facebook,17,1,86,2025-02-08,24
C3215,39,M,60643,Instagram,21,2,128,2024-11-24,22
C3216,27,F,113644,Instagram,19,1,82,2025-03-18,22
C3217,42,F,21352,TikTok,19,3,117,2025-03-18,16
C3218,56,F,41310,Instagram,29,1,51,2025-03-21,21
C3219,38,M,72147,TikTok,19,2,178,2024-10-20,12
C3220,32,F,43068,TikTok,28,1,29,2024-11-11,8
C3221,21,F,75001,Instagram,22,2,160,2025-01-17,17
C3222,36,M,32304,Facebook,19,4,364,2024-11-12,31
C3223,38,F,94047,Instagram,13,3,105,2024-10-21,21
C3224,26,F,92882,TikTok,20,2,198,2025-01-06,11
C3225,32,M,75958,Instagram,13,2,112,2024-10-17,20
C3226,46,F,109776,Facebook,27,3,225,2025-01-18,25
C3227,42,M,89856,Instagram,21,1,92,2024-12-03,10
C3228,32,F,70703,TikTok,13,1,28,2024-10-28,17
C3229,27,M,59794,Instagram,20,2,132,2024-11-25,15
C3230,54,F,75443,Instagram,15,4,336,2025-01-08,11
C3231,38,M,57948,Instagram,21,2,42,2025-01-29,22
C3232,28,M,50920,Instagram,13,3,99,2024-12-14,21
C3233,44,M,76852,Instagram,25,3,240,2024-10-04,10
C3234,40,F,69864,Instagram,17,3,111,2025-02-13,10
C3235,20,F,32818,Instagram,21,3,216,2025-01-10,22
C3236,31,M,76481,Instagram,22,3,225,2025-01-23,22
C3237,49,M,90482,Facebook,14,4,188,2024-10-29,29
C3238,23,F,50643,Facebook,12,2,46,2025-02-09,26
C3239,23,M,98437,Facebook,19,4,244,2025-01-14,23
C3240,42,F,59070,TikTok,19,2,90,2024-11-05,19
C3241,29,F,21017,TikTok,26,2,92,2025-01-22,10
C3242,52,F,49230,Facebook,24,2,86,2024-12-25,16
C3243,57,F,69135,Facebook,16,4,196,2024-12-31,30
C3244,43,M,42068,Instagram,20,2,126,2025-01-23,22
C3245,59,M,62930,TikTok,16,4,312,2025-02-22,17
C3246,33,F,117925,Instagram,22,2,152,2025-01-06,22
C3247,23,F,71902,Facebook,17,4,372,2024-12-02,20
C3248,25,M,31775,Instagram,23,4,280,2024-12-14,16
C3249,49,F,117165,Instagram,11,4,212,2025-01-22,12
C3250,22,F,30223,Facebook,25,1,73,2024-11-26,24
C3251,50,F,53973,Facebook,16,2,190,2025-02-05,23
C3252,52,M,56133,Instagram,19,5,265,2024-10-27,21
C3253,26,M,107667,TikTok,25,3,294,2024-11-09,19
C3254,31,M,63813,Facebook,17,2,56,2024-11-30,33
C3255,57,M,23726,Facebook,22,3,216,2024-12-14,23
C3256,58,M,87816,TikTok,23,3,78,2024-11-18,16
C3257,40,F,86791,Facebook,20,2,140,2025-01-17,15
C3258,47,F,34407,Instagram,17,2,70,2024-10-15,17
C3259,33,F,21103,Instagram,22,2,58,2025-02-06,21
C3260,35,F,79756,TikTok,26,5,465,2025-02-07,17
C3261,23,F,52116,TikTok,24,3,171,2024-10-29,12
C3262,48,M,82372,Facebook,19,2,164,2024-12-08,25
C3263,55,F,57429,Instagram,19,2,198,2025-02-04,11
C3264,53,M,62186,Instagram,20,2,68,2025-02-02,14
C3265,40,M,63869,TikTok,26,1,42,2024-11-03,19
C3266,58,M,49340,Instagram,30,2,82,2024-11-11,15
C3267,30,M,47361,Instagram,21,2,68,2024-11-07,12
C3268,52,F,55287,Instagram,17,4,124,2024-10-27,13
C3269,32,F,103421,Instagram,21,4,320,2025-01-07,22
C3270,56,F,31881,Facebook,20,3,288,2024-10-05,34
C3271,32,M,51031,TikTok,19,1,80,2024-11-15,10
C3272,59,F,20284,Facebook,20,2,144,2025-02-13,34
C3273,19,F,22387,Instagram,15,3,273,2024-11-04,20
C3274,46,F,36892,Facebook,28,3,93,2025-03-11,19
C3275,53,F,54844,Facebook,20,3,258,2024-11-22,25
C3276,35,F,27241,TikTok,28,4,116,2025-02-11,9
C3277,35,M,92232,Facebook,12,2,76,2025-02-25,18
C3278,42,M,38033,Facebook,27,3,207,2025-01-07,31
C3279,28,M,82347,Facebook,23,1,75,2025-01-28,22
C3280,53,M,46896,Facebook,28,1,99,2025-02-18,27
C3281,22,F,96695,Instagram,9,1,37,2025-03-05,24
C3282,55,M,116544,Facebook,21,1,44,2025-02-18,31
C3283,54,F,62331,Facebook,26,1,75,2025-02-25,34
C3284,58,M,75121,Instagram,19,4,376,2024-10-17,15
C3285,44,F,80321,Instagram,20,2,140,2025-03-12,23
C3286,52,F,49330,Facebook,23,5,255,2025-03-13,15
C3287,34,F,26384,Facebook,14,1,95,2025-03-06,22
C3288,33,M,35362,TikTok,21,2,148,2024-12-08,7
C3289,52,M,42169,TikTok,12,3,231,2025-01-04,11
C3290,47,F,101455,TikTok,17,2,158,2025-03-20,12
C3291,21,M,119978,Facebook,15,3,252,2024-10-11,27
C3292,53,F,21701,Instagram,16,2,178,2025-01-07,16
C3293,18,F,26343,Instagram,21,3,168,2024-12-07,15
C3294,38,M,84147,Facebook,23,4,300,2024-12-05,20
C3295,26,M,61920,TikTok,23,2,88,2024-10-20,8
C3296,38,F,119921,Facebook,21,3,138,2025-02-28,33
C3297,50,M,108015,Facebook,17,2,96,2025-02-17,27
C3298,20,M,43557,Facebook,27,1,89,2025-02-18,30
C3299,58,F,38123,TikTok,21,1,72,2025-02-15,13
C3300,22,F,98872,TikTok,17,2,130,2025-03-17,5
C3301,36,M,55712,TikTok,15,1,61,2024-12-22,11
C3302,55,M,111033,TikTok,13,2,158,2024-12-23,7
C3303,37,F,46117,Instagram,12,5,495,2025-03-06,12
C3304,27,F,43179,Facebook,19,3,69,2024-11-14,33
C3305,36,M,64420,TikTok,15,2,168,2024-10-12,18
C3306,21,M,72763,Instagram,24,3,72,2024-12-16,12
C3307,31,F,78959,TikTok,27,3,69,2024-11-08,12
C3308,30,F,98466,Instagram,21,1,78,2024-11-25,10
C3309,27,F,83942,Instagram,27,2,176,2024-11-02,16
C3310,47,M,58567,TikTok,20,1,30,2025-01-20,6
C3311,30,M,60295,TikTok,20,1,93,2024-12-20,5
C3312,26,M,61378,Facebook,24,1,29,2025-02-10,25
C3313,57,M,68338,Facebook,19,2,140,2025-01-20,17
C3314,47,M,37447,Instagram,16,4,88,2025-02-27,11
C3315,58,F,61918,Instagram,18,2,74,2024-12-05,22
C3316,37,M,102372,Instagram,16,2,82,2024-12-07,10
C3317,34,M,112902,Facebook,27,3,195,2024-10-17,17
C3318,21,F,52223,TikTok,16,2,122,2025-03-11,5
C3319,42,M,33277,TikTok,28,3,237,2025-02-02,19
C3320,55,F,73433,Instagram,23,1,21,2025-02-26,14
C3321,18,M,31998,Instagram,27,2,70,2025-03-05,14
C3322,34,M,89201,TikTok,21,3,105,2025-02-09,8
C3323,58,F,47087,TikTok,28,2,114,2025-02-13,8
C3324,37,F,113794,Instagram,20,3,207,2024-10-24,16
C3325,25,F,102741,TikTok,30,3,258,2025-01-22,13
C3326,51,M,21953,TikTok,19,3,93,2024-12-25,8
C3327,58,M,93490,TikTok,22,1,76,2025-02-21,16
C3328,40,M,44265,TikTok,18,4,248,2024-11-25,18
C3329,52,M,100420,Instagram,29,2,108,2025-01-15,22
C3330,51,M,58437,Instagram,19,2,196,2024-11-29,17
C3331,42,F,116455,Instagram,18,3,75,2024-12-16,22
C3332,24,F,46414,TikTok,21,1,22,2024-12-29,17
C3333,31,F,68091,Instagram,21,2,110,2025-01-24,15
C3334,58,F,104487,Facebook,17,1,71,2025-01-23,17
C3335,47,F,102532,Facebook,17,1,98,2025-01-31,17
C3336,33,M,23069,Facebook,27,2,164,2024-12-19,22
C3337,34,M,56454,Instagram,26,4,216,2025-03-11,10
C3338,26,F,36609,Facebook,19,2,52,2024-11-15,28
C3339,50,F,56834,TikTok,21,1,55,2024-11-25,15
C3340,54,F,50410,TikTok,15,2,104,2024-11-24,13
C3341,49,M,57092,TikTok,15,2,70,2024-11-20,10
C3342,25,F,39359,Instagram,20,1,72,2025-01-01,12
C3343,42,M,96323,TikTok,26,1,45,2024-10-09,11
C3344,20,F,89345,Facebook,23,2,126,2025-01-02,15
C3345,21,M,53095,TikTok,18,2,60,2024-10-09,16
C3346,49,M,72652,Instagram,23,1,88,2025-02-14,19
C3347,50,F,27121,Instagram,20,3,60,2025-01-28,24
C3348,42,M,111795,Instagram,17,5,380,2025-03-20,19
C3349,54,M,23830,Instagram,20,3,174,2025-02-09,22
C3350,28,M,73341,Facebook,13,1,78,2024-10-21,20
C3351,38,M,78075,Instagram,21,2,84,2024-11-12,18
C3352,26,M,86243,Facebook,25,2,52,2024-12-14,31
C3353,48,M,77701,Instagram,18,2,98,2025-03-01,17
C3354,34,F,58281,TikTok,25,4,376,2024-11-26,11
C3355,25,F,44583,Facebook,20,2,140,2025-03-11,19
C3356,59,F,56022,Facebook,16,3,135,2025-03-09,20
C3357,35,M,88965,Facebook,15,3,150,2025-02-14,33
C3358,55,M,73333,Facebook,21,1,85,2024-11-05,33
C3359,36,M,47228,Instagram,22,3,105,2024-10-11,18
C3360,53,F,96474,Instagram,19,1,65,2025-01-30,16
C3361,46,F,101156,Facebook,24,2,182,2024-11-27,17
C3362,19,M,25699,Facebook,23,1,54,2024-11-01,30
C3363,32,M,56062,Instagram,18,3,285,2024-12-04,19
C3364,30,M,88464,Instagram,18,1,48,2025-02-16,11
C3365,55,M,45177,Instagram,22,5,155,2025-02-19,20
C3366,43,F,21066,Instagram,23,2,76,2025-02-16,20
C3367,58,F,114426,Facebook,25,2,80,2024-11-14,28
C3368,23,M,65286,Instagram,21,2,138,2024-12-31,11
C3369,48,M,43452,Instagram,34,1,22,2025-03-22,24
C3370,41,M,100880,Facebook,21,1,95,2025-03-19,25
C3371,42,M,71662,Instagram,19,1,63,2024-11-15,20
C3372,40,F,79069,TikTok,22,3,237,2025-01-02,11
C3373,29,M,87772,Instagram,23,2,80,2024-11-12,24
C3374,27,F,52425,Instagram,27,4,192,2024-12-27,12
C3375,30,M,104310,TikTok,28,1,79,2025-03-08,19
C3376,31,F,106498,Instagram,20,3,192,2024-12-23,17
C3377,38,F,26005,Instagram,18,2,64,2025-02-13,24
C3378,58,F,80967,Facebook,20,2,188,2025-02-18,29
C3379,35,M,52084,TikTok,16,2,198,2025-01-11,15
C3380,39,M,52454,Facebook,17,2,114,2024-10-24,16
C3381,34,F,69487,TikTok,27,3,222,2025-03-14,5
C3382,22,F,42043,Instagram,26,2,146,2025-02-09,24
C3383,40,F,91020,Instagram,24,2,60,2025-01-19,15
C3384,39,M,97558,Facebook,20,3,102,2025-01-09,18
C3385,44,M,27559,Instagram,19,1,40,2025-01-30,15
C3386,28,M,57997,TikTok,21,1,74,2025-02-07,18
C3387,39,M,82957,TikTok,15,2,184,2024-11-21,18
C3388,24,M,80753,Facebook,22,5,135,2024-11-24,16
C3389,24,F,77314,Instagram,19,1,94,2024-11-15,16
C3390,47,F,31395,Instagram,21,1,76,2024-11-29,11
C3391,29,F,98743,Facebook,16,2,182,2024-12-31,15
C3392,33,F,40404,Facebook,19,5,200,2025-03-15,20
C3393,53,M,75931,Facebook,14,2,174,2024-10-20,23
C3394,57,M,65419,Instagram,16,4,88,2025-02-16,19
C3395,55,M,76718,Facebook,20,2,126,2024-11-25,25
C3396,54,F,58130,Facebook,11,4,248,2024-10-13,17
C3397,36,F,33063,Facebook,24,3,288,2024-10-07,25
C3398,27,M,62311,Instagram,23,1,61,2024-12-23,19
C3399,54,M,83624,TikTok,21,1,95,2024-12-19,7
C3400,47,F,77564,TikTok,14,2,168,2024-11-19,13
C3401,57,M,34412,Instagram,24,3,258,2025-01-04,15
C3402,33,M,22435,Facebook,20,2,180,2024-11-01,27
C3403,47,F,106679,TikTok,18,4,124,2025-01-31,17
C3404,55,M,55501,Instagram,27,3,210,2025-03-01,12
C3405,26,M,104306,Instagram,27,4,192,2025-03-17,17
C3406,22,F,40522,Facebook,15,2,112,2024-10-20,19
C3407,59,M,62255,TikTok,20,2,84,2024-12-02,10
C3408,28,M,60937,Facebook,21,3,144,2024-11-22,34
C3409,23,F,91341,Facebook,25,2,144,2024-12-24,30
C3410,36,M,36505,Instagram,21,1,45,2024-11-14,17
C3411,34,F,109314,Instagram,20,2,112,2025-01-13,20
C3412,58,M,65741,TikTok,30,1,84,2024-12-29,9
C3413,25,M,45282,Instagram,23,4,132,2025-01-20,10
C3414,44,F,112911,Instagram,20,3,129,2025-03-14,20
C3415,25,F,26374,TikTok,22,3,273,2025-02-19,19
C3416,32,M,112497,TikTok,18,3,234,2024-10-18,11
C3417,41,M,38580,Instagram,22,4,140,2025-01-06,24
C3418,39,F,93954,TikTok,12,3,150,2024-10-31,15
C3419,59,F,43778,Instagram,17,2,98,2025-03-17,15
C3420,42,M,53179,TikTok,17,1,92,2025-01-20,18
C3421,21,M,31697,Facebook,15,4,264,2024-11-17,19
C3422,26,F,36390,Facebook,19,2,150,2024-10-24,28
C3423,53,M,90379,Facebook,18,4,216,2025-02-25,32
C3424,21,F,22153,Facebook,22,1,20,2025-02-08,30
C3425,49,M,112907,TikTok,27,1,85,2025-02-21,11
C3426,27,F,54838,Facebook,15,3,159,2024-12-10,15
C3427,34,M,58916,TikTok,29,4,204,2024-12-30,15
C3428,44,F,90431,Facebook,14,2,116,2025-03-21,22
C3429,34,M,22048,Instagram,18,3,231,2024-12-31,22
C3430,31,F,61582,Facebook,17,3,297,2025-01-03,28
C3431,48,F,78820,TikTok,26,2,128,2025-02-02,9
C3432,50,M,85027,Facebook,26,2,150,2025-03-03,32
C3433,30,M,33531,TikTok,22,1,24,2024-11-29,6
C3434,26,F,52554,Instagram,19,4,148,2024-10-30,13
C3435,40,M,93635,Facebook,17,3,204,2024-12-28,16
C3436,25,F,34201,TikTok,22,3,240,2024-11-07,8
C3437,39,F,77731,TikTok,13,3,201,2025-02-05,8
C3438,21,M,54762,TikTok,16,1,24,2025-02-03,7
C3439,42,F,113977,Facebook,24,2,92,2024-10-04,24
C3440,26,M,112139,Instagram,9,3,261,2024-12-27,17
C3441,22,F,79648,Instagram,21,2,58,2024-12-29,11
C3442,34,M,96620,Facebook,18,2,172,2024-11-08,18
C3443,32,M,85658,Instagram,17,1,72,2024-11-09,22
C3444,56,F,81336,Facebook,26,1,48,2024-12-09,24
C3445,26,M,108015,Instagram,24,1,27,2025-01-07,15
C3446,58,M,88633,Instagram,19,3,282,2025-03-20,16
C3447,26,M,102373,Instagram,24,2,44,2024-11-20,24
C3448,36,F,93687,Instagram,10,5,295,2024-11-21,16
C3449,19,M,94454,Instagram,16,4,80,2024-12-22,17
C3450,53,M,111568,Facebook,19,5,285,2025-02-08,21
C3451,53,F,50368,TikTok,17,3,60,2025-03-09,15
C3452,47,F,75508,Facebook,19,1,54,2024-10-04,16
C3453,35,F,101299,Facebook,19,3,261,2025-03-19,23
