Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,CAC,LTV,Rentabilidad,LTV_CAC_Ratio
888,70,Male,Handbag,Accessories,47,Minnesota,L,Turquoise,Winter,3.3,Yes,Credit Card,2-Day Shipping,Yes,Yes,33,PayPal,Fortnightly,72.0,525,7.291666666666667,7.291666666666667
889,49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.6,Yes,Venmo,Express,Yes,Yes,44,Cash,Annually,83.0,1492,17.97590361445783,17.97590361445783
890,59,Male,Belt,Accessories,84,Arizona,S,Olive,Fall,2.8,Yes,Venmo,Free Shipping,Yes,Yes,50,Venmo,Weekly,24.0,919,38.291666666666664,38.291666666666664
891,52,Male,Gloves,Accessories,51,New York,S,Purple,Spring,4.3,Yes,Credit Card,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly,46.0,2040,44.34782608695652,44.34782608695652
892,20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Venmo,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months,30.0,617,61.7,20.566666666666666
893,31,Male,Shorts,Clothing,64,New Mexico,L,Gray,Summer,2.7,Yes,Venmo,Free Shipping,Yes,Yes,43,Debit Card,Monthly,87.0,695,10.373134328358208,7.988505747126437
894,33,Male,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,Yes,Debit Card,Express,Yes,Yes,14,Venmo,Monthly,67.0,1751,26.134328358208954,26.134328358208954
895,44,Male,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Venmo,Free Shipping,Yes,Yes,3,Debit Card,Quarterly,35.0,1363,90.86666666666666,38.94285714285714
896,40,Male,Hat,Accessories,69,Mississippi,XL,Olive,Spring,4.7,Yes,Debit Card,Next Day Air,Yes,Yes,33,Debit Card,Quarterly,16.0,425,26.5625,26.5625
897,69,Male,Jewelry,Accessories,29,Arkansas,M,Lavender,Spring,4.7,Yes,Credit Card,Express,Yes,Yes,38,Cash,Fortnightly,39.0,1131,29.0,29.0
898,29,Male,Shirt,Clothing,91,Illinois,M,Gray,Spring,3.4,Yes,PayPal,Express,Yes,Yes,46,Venmo,Weekly,31.0,872,79.27272727272727,28.129032258064516
899,54,Male,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,Yes,Credit Card,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months,61.0,1769,29.0,29.0
900,65,Male,Sweater,Clothing,58,Rhode Island,M,Peach,Summer,4.0,Yes,Debit Card,Standard,Yes,Yes,20,PayPal,Annually,108.0,288,3.272727272727273,2.6666666666666665
901,54,Male,Hat,Accessories,98,West Virginia,L,Gray,Fall,3.3,Yes,Cash,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly,69.0,206,2.9855072463768115,2.9855072463768115
902,60,Male,Scarf,Accessories,68,Missouri,L,Violet,Summer,4.7,Yes,Debit Card,2-Day Shipping,Yes,Yes,34,Cash,Monthly,23.0,1603,69.69565217391305,69.69565217391305
903,43,Male,Hat,Accessories,44,Kentucky,M,Beige,Summer,2.8,Yes,Debit Card,Next Day Air,Yes,Yes,5,Cash,Monthly,99.0,1162,11.737373737373737,11.737373737373737
904,44,Male,Jacket,Outerwear,45,Washington,M,Blue,Winter,3.3,Yes,Bank Transfer,Express,Yes,Yes,3,PayPal,Quarterly,57.0,1121,19.666666666666668,19.666666666666668
905,69,Male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Credit Card,Free Shipping,Yes,Yes,46,PayPal,Every 3 Months,73.0,1672,31.547169811320753,22.904109589041095
906,46,Male,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,Yes,Credit Card,Standard,Yes,Yes,16,Venmo,Annually,117.0,602,6.206185567010309,5.145299145299146
907,41,Male,Pants,Clothing,56,South Carolina,M,Red,Spring,4.2,Yes,Debit Card,Standard,Yes,Yes,21,Debit Card,Bi-Weekly,46.0,1469,56.5,31.934782608695652
908,32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,PayPal,Express,Yes,Yes,34,Credit Card,Bi-Weekly,84.0,1383,21.609375,16.464285714285715
909,26,Male,Sunglasses,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Cash,Free Shipping,Yes,Yes,9,PayPal,Every 3 Months,26.0,1441,55.42307692307692,55.42307692307692
910,61,Male,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,Yes,Debit Card,Express,Yes,Yes,36,PayPal,Weekly,52.0,1341,25.78846153846154,25.78846153846154
911,49,Male,Hoodie,Clothing,25,South Carolina,S,Pink,Spring,3.4,Yes,Bank Transfer,Express,Yes,Yes,22,Credit Card,Monthly,72.0,816,15.692307692307692,11.333333333333334
912,53,Male,Pants,Clothing,74,Vermont,M,Black,Winter,2.8,Yes,Cash,2-Day Shipping,Yes,Yes,2,Bank Transfer,Quarterly,104.0,1247,14.845238095238095,11.990384615384615
913,24,Male,Hoodie,Clothing,56,Arkansas,M,Green,Winter,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,32,Bank Transfer,Monthly,53.0,1689,51.18181818181818,31.867924528301888
914,37,Male,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,29,Cash,Every 3 Months,,1563,22.985294117647058,22.985294117647058
915,43,Male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Yes,PayPal,Standard,Yes,Yes,27,Venmo,Every 3 Months,80.0,568,9.466666666666667,7.1
916,31,Male,Dress,Clothing,22,Rhode Island,L,Purple,Winter,2.9,Yes,Debit Card,Store Pickup,Yes,Yes,33,Credit Card,Fortnightly,50.0,1591,53.03333333333333,31.82
917,49,Male,Jeans,Clothing,34,Illinois,S,Blue,Spring,2.7,Yes,Cash,Standard,Yes,Yes,16,Venmo,Monthly,48.0,1979,70.67857142857143,41.229166666666664
918,69,Male,Sweater,Clothing,64,Missouri,M,Maroon,Spring,3.7,Yes,Debit Card,Standard,Yes,Yes,11,Bank Transfer,Quarterly,81.0,225,3.6885245901639343,2.7777777777777777
919,65,Male,Shorts,Clothing,42,North Carolina,M,Orange,Spring,4.3,Yes,Cash,2-Day Shipping,Yes,Yes,11,Cash,Fortnightly,38.0,785,43.611111111111114,20.657894736842106
920,41,Male,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,Yes,PayPal,2-Day Shipping,Yes,Yes,17,Debit Card,Bi-Weekly,84.0,1414,22.09375,16.833333333333332
921,37,Male,Belt,Accessories,81,Arkansas,XL,Gold,Summer,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,37,Cash,Weekly,77.0,1685,21.883116883116884,21.883116883116884
922,70,Male,Coat,Outerwear,24,South Dakota,L,Silver,Summer,4.1,Yes,Venmo,Express,Yes,Yes,18,PayPal,Weekly,59.0,243,4.11864406779661,4.11864406779661
923,63,Male,Sneakers,Footwear,60,Georgia,M,Cyan,Fall,4.2,Yes,Venmo,Standard,Yes,Yes,13,Credit Card,Monthly,,934,11.530864197530864,11.530864197530864
924,55,Male,Shirt,Clothing,24,Arkansas,M,Silver,Spring,4.2,Yes,PayPal,2-Day Shipping,Yes,Yes,7,PayPal,Weekly,93.0,910,12.465753424657533,9.78494623655914
925,52,Male,Socks,Clothing,78,Kansas,XL,Beige,Winter,3.1,Yes,Credit Card,Standard,Yes,Yes,37,Cash,Quarterly,62.0,1604,38.19047619047619,25.870967741935484
926,22,Male,Jeans,Clothing,88,Arizona,L,Teal,Winter,4.9,Yes,Credit Card,Express,Yes,Yes,8,Cash,Monthly,90.0,746,10.657142857142857,8.28888888888889
927,54,Male,Jeans,Clothing,63,Massachusetts,XL,Green,Spring,4.4,Yes,PayPal,Express,Yes,Yes,11,Cash,Bi-Weekly,75.0,997,18.12727272727273,13.293333333333333
928,28,Male,Sneakers,Footwear,78,New Mexico,L,Black,Summer,4.4,Yes,Bank Transfer,Standard,Yes,Yes,8,Venmo,Bi-Weekly,,1966,33.32203389830509,33.32203389830509
929,67,Male,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,31,Cash,Every 3 Months,72.0,740,14.23076923076923,10.277777777777779
930,59,Male,Boots,Footwear,94,Nebraska,M,White,Fall,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly,,306,5.275862068965517,5.275862068965517
931,26,Male,T-shirt,Clothing,78,Hawaii,L,Green,Fall,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly,94.0,1060,14.324324324324325,11.27659574468085
932,24,Male,Coat,Outerwear,36,Nebraska,M,Silver,Winter,4.1,Yes,Cash,Standard,Yes,Yes,24,Bank Transfer,Fortnightly,57.0,861,15.105263157894736,15.105263157894736
933,62,Male,Skirt,Clothing,24,Indiana,L,Blue,Winter,3.2,Yes,Venmo,Standard,Yes,Yes,45,Debit Card,Bi-Weekly,54.0,1433,42.14705882352941,26.537037037037038
934,70,Male,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,Yes,Debit Card,Store Pickup,Yes,Yes,33,Debit Card,Monthly,,1414,25.25,25.25
935,45,Male,Jeans,Clothing,47,Oregon,S,Yellow,Spring,3.7,Yes,Bank Transfer,Express,Yes,Yes,21,Bank Transfer,Monthly,116.0,1521,15.84375,13.112068965517242
936,58,Male,Hoodie,Clothing,51,Ohio,L,White,Fall,2.6,Yes,Credit Card,Store Pickup,Yes,Yes,2,Bank Transfer,Fortnightly,51.0,841,27.129032258064516,16.49019607843137
937,31,Male,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,Yes,Debit Card,Free Shipping,Yes,Yes,28,Cash,Weekly,,1271,18.691176470588236,18.691176470588236
938,32,Male,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,Yes,Debit Card,Express,Yes,Yes,18,Venmo,Quarterly,65.0,1229,27.31111111111111,18.907692307692308
939,36,Male,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly,117.0,1934,19.938144329896907,16.52991452991453
940,25,Male,T-shirt,Clothing,89,New York,L,Indigo,Winter,4.8,Yes,Venmo,Next Day Air,Yes,Yes,24,Credit Card,Monthly,110.0,721,8.011111111111111,6.554545454545455
941,48,Male,Belt,Accessories,44,Colorado,S,Maroon,Spring,2.6,Yes,PayPal,Store Pickup,Yes,Yes,15,PayPal,Every 3 Months,94.0,1964,20.893617021276597,20.893617021276597
942,39,Male,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,38,PayPal,Every 3 Months,94.0,294,3.127659574468085,3.127659574468085
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,Yes,Cash,Express,Yes,Yes,38,PayPal,Bi-Weekly,62.0,1902,45.285714285714285,30.677419354838708
944,32,Male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,Yes,PayPal,Next Day Air,Yes,Yes,13,Venmo,Fortnightly,58.0,1522,26.24137931034483,26.24137931034483
945,54,Male,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,Yes,Debit Card,Express,Yes,Yes,39,Cash,Bi-Weekly,21.0,776,36.95238095238095,36.95238095238095
946,38,Male,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months,,1084,14.453333333333333,14.453333333333333
947,46,Male,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,Yes,PayPal,Next Day Air,Yes,Yes,4,PayPal,Quarterly,21.0,771,36.714285714285715,36.714285714285715
948,57,Male,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,Yes,Cash,Store Pickup,Yes,Yes,6,Cash,Every 3 Months,108.0,1072,12.181818181818182,9.925925925925926
949,49,Male,Hat,Accessories,90,Alabama,L,Olive,Summer,4.9,Yes,Venmo,Express,Yes,Yes,11,Venmo,Every 3 Months,82.0,1507,18.378048780487806,18.378048780487806
950,33,Male,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,Yes,Cash,Standard,Yes,Yes,49,Venmo,Monthly,93.0,1089,14.917808219178083,11.709677419354838
951,54,Male,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4.1,Yes,Cash,Free Shipping,Yes,Yes,30,PayPal,Quarterly,22.0,1293,58.77272727272727,58.77272727272727
952,47,Male,Dress,Clothing,51,Alaska,M,Cyan,Summer,2.9,Yes,Venmo,Express,Yes,Yes,34,Bank Transfer,Monthly,35.0,1681,112.06666666666666,48.02857142857143
953,36,Male,Hat,Accessories,71,Idaho,S,Red,Fall,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,28,PayPal,Monthly,40.0,769,19.225,19.225
954,68,Male,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly,92.0,616,6.695652173913044,6.695652173913044
955,60,Male,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,3.5,Yes,Venmo,Standard,Yes,Yes,18,Credit Card,Every 3 Months,28.0,1808,64.57142857142857,64.57142857142857
956,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,Yes,Venmo,Free Shipping,Yes,Yes,4,PayPal,Monthly,88.0,1886,27.735294117647058,21.431818181818183
957,29,Male,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,2.9,Yes,Venmo,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly,118.0,1848,18.857142857142858,15.661016949152541
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,Yes,Bank Transfer,Store Pickup,Yes,Yes,11,Cash,Quarterly,86.0,1303,15.151162790697674,15.151162790697674
959,70,Male,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,Yes,Cash,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly,,502,5.229166666666667,5.229166666666667
960,36,Male,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,Yes,Cash,Standard,Yes,Yes,12,Cash,Fortnightly,40.0,1261,63.05,31.525
961,18,Male,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,Yes,Debit Card,Standard,Yes,Yes,20,Venmo,Quarterly,24.0,1721,71.70833333333333,71.70833333333333
962,62,Male,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,Yes,Venmo,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,,1497,15.43298969072165,15.43298969072165
963,29,Male,Sunglasses,Accessories,64,Michigan,L,Green,Spring,4.4,Yes,Cash,Standard,Yes,Yes,26,Debit Card,Fortnightly,47.0,1799,38.276595744680854,38.276595744680854
964,21,Male,Boots,Footwear,63,South Carolina,L,Green,Spring,2.5,Yes,Cash,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly,,309,5.618181818181818,5.618181818181818
965,42,Male,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,12,Venmo,Bi-Weekly,,892,12.56338028169014,12.56338028169014
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5.0,Yes,Debit Card,Store Pickup,Yes,Yes,10,Credit Card,Annually,,1899,32.741379310344826,32.741379310344826
967,58,Male,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,Yes,Cash,Express,Yes,Yes,19,Cash,Annually,71.0,1452,28.470588235294116,20.450704225352112
968,27,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,Yes,Debit Card,Store Pickup,Yes,Yes,4,Cash,Weekly,83.0,1483,23.53968253968254,17.867469879518072
969,57,Male,Shorts,Clothing,67,North Carolina,L,Gray,Summer,3.1,Yes,Debit Card,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly,83.0,1604,25.46031746031746,19.325301204819276
970,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Debit Card,Express,Yes,Yes,37,PayPal,Monthly,67.0,1352,20.17910447761194,20.17910447761194
971,45,Male,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,Yes,PayPal,Free Shipping,Yes,Yes,4,Cash,Monthly,68.0,1550,32.291666666666664,22.794117647058822
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,Yes,Bank Transfer,Next Day Air,Yes,Yes,15,Credit Card,Weekly,84.0,1598,19.023809523809526,19.023809523809526
973,61,Male,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3.0,Yes,Venmo,Standard,Yes,Yes,33,Credit Card,Weekly,,1675,128.84615384615384,128.84615384615384
974,60,Male,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly,72.0,523,7.263888888888889,7.263888888888889
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly,114.0,1189,12.648936170212766,10.429824561403509
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly,107.0,682,7.839080459770115,6.373831775700935
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,Yes,PayPal,Express,Yes,Yes,50,Credit Card,Every 3 Months,119.0,1138,11.494949494949495,9.563025210084033
978,20,Male,Belt,Accessories,20,Washington,M,Black,Spring,4.6,Yes,Credit Card,Express,Yes,Yes,34,Cash,Bi-Weekly,32.0,1010,31.5625,31.5625
979,56,Male,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,Yes,Cash,Standard,Yes,Yes,33,Credit Card,Weekly,93.0,587,6.311827956989247,6.311827956989247
980,64,Male,Hat,Accessories,33,New Hampshire,S,Brown,Fall,3.5,Yes,Venmo,Store Pickup,Yes,Yes,34,Debit Card,Monthly,96.0,988,10.291666666666666,10.291666666666666
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4.0,Yes,Bank Transfer,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months,,408,4.387096774193548,4.387096774193548
982,27,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,Yes,Debit Card,Next Day Air,Yes,Yes,47,Credit Card,Quarterly,69.0,1270,18.405797101449274,18.405797101449274
983,35,Male,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,Yes,Venmo,Standard,Yes,Yes,37,PayPal,Monthly,17.0,855,50.294117647058826,50.294117647058826
984,24,Male,Hat,Accessories,45,New Mexico,L,Indigo,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,40,Venmo,Bi-Weekly,68.0,1752,25.764705882352942,25.764705882352942
985,26,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,Yes,Cash,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly,,695,6.95,6.95
986,32,Male,Handbag,Accessories,80,West Virginia,M,Gray,Fall,5.0,Yes,Credit Card,Express,Yes,Yes,12,Bank Transfer,Annually,46.0,560,12.173913043478262,12.173913043478262
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly,66.0,1386,21.0,21.0
988,62,Male,Handbag,Accessories,47,West Virginia,M,Charcoal,Summer,2.8,Yes,PayPal,Express,Yes,Yes,48,PayPal,Weekly,94.0,914,9.72340425531915,9.72340425531915
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,Yes,Venmo,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly,87.0,1795,26.791044776119403,20.632183908045977
990,70,Male,Shoes,Footwear,31,Texas,M,Beige,Spring,3.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly,,1061,21.22,21.22
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,Yes,PayPal,Store Pickup,Yes,Yes,24,Cash,Weekly,12.0,1739,144.91666666666666,144.91666666666666
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,Yes,Debit Card,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly,35.0,487,32.46666666666667,13.914285714285715
993,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,Yes,Credit Card,Express,Yes,Yes,50,Debit Card,Weekly,38.0,1192,31.36842105263158,31.36842105263158
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Yes,Cash,Store Pickup,Yes,Yes,25,Cash,Weekly,,1449,63.0,63.0
995,53,Male,Shoes,Footwear,68,New York,L,Violet,Fall,3.2,Yes,PayPal,Express,Yes,Yes,20,Debit Card,Monthly,,2330,56.829268292682926,56.829268292682926
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,10,Venmo,Weekly,58.0,1470,25.344827586206897,25.344827586206897
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,Yes,Bank Transfer,Standard,Yes,Yes,32,Bank Transfer,Quarterly,,851,10.506172839506172,10.506172839506172
998,64,Male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,Yes,Debit Card,Express,Yes,Yes,31,Cash,Fortnightly,34.0,1946,139.0,57.23529411764706
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,Yes,Venmo,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly,,1297,19.073529411764707,19.073529411764707
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,Yes,Venmo,Standard,Yes,Yes,23,Debit Card,Monthly,100.0,222,2.775,2.22
1001,43,Male,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,Yes,Credit Card,Express,Yes,Yes,1,Bank Transfer,Bi-Weekly,119.0,1868,18.86868686868687,15.697478991596638
1002,61,Male,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,Yes,Credit Card,Standard,Yes,Yes,4,Debit Card,Fortnightly,52.0,1463,45.71875,28.134615384615383
1003,55,Male,Shoes,Footwear,59,North Dakota,M,White,Spring,3.5,Yes,Credit Card,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly,,277,6.155555555555556,6.155555555555556
1004,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4.0,Yes,Cash,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly,27.0,369,13.666666666666666,13.666666666666666
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Yes,Cash,2-Day Shipping,Yes,Yes,44,Cash,Annually,59.0,732,12.40677966101695,12.40677966101695
1006,43,Male,Backpack,Accessories,94,New York,M,Gold,Winter,3.9,Yes,Credit Card,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly,29.0,2310,79.65517241379311,79.65517241379311
1007,21,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,Yes,Credit Card,Next Day Air,Yes,Yes,50,Venmo,Quarterly,99.0,1290,16.329113924050635,13.030303030303031
1008,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,Yes,Venmo,Standard,Yes,Yes,2,Credit Card,Annually,55.0,1050,19.09090909090909,19.09090909090909
1009,41,Male,Scarf,Accessories,85,New Mexico,M,Pink,Spring,2.6,Yes,Cash,Store Pickup,Yes,Yes,29,PayPal,Annually,54.0,1615,29.90740740740741,29.90740740740741
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,3.1,Yes,Bank Transfer,Express,Yes,Yes,11,Venmo,Annually,116.0,1662,17.3125,14.327586206896552
1011,54,Male,Jeans,Clothing,24,South Dakota,XL,Gray,Spring,4.7,Yes,PayPal,2-Day Shipping,Yes,Yes,37,Credit Card,Fortnightly,62.0,767,18.261904761904763,12.370967741935484
1012,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,Yes,PayPal,Next Day Air,Yes,Yes,32,Debit Card,Fortnightly,52.0,1836,35.30769230769231,35.30769230769231
1013,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,Yes,Cash,Express,Yes,Yes,27,Credit Card,Annually,,547,7.293333333333333,7.293333333333333
1014,59,Male,Belt,Accessories,69,South Carolina,XL,Green,Summer,3.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,31,Venmo,Bi-Weekly,94.0,1749,18.606382978723403,18.606382978723403
1015,28,Male,Shoes,Footwear,97,Ohio,M,Violet,Summer,3.0,Yes,Bank Transfer,Standard,Yes,Yes,36,Debit Card,Fortnightly,,996,10.48421052631579,10.48421052631579
1016,68,Male,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,4.1,Yes,Debit Card,Standard,Yes,Yes,34,Cash,Weekly,65.0,236,3.6307692307692307,3.6307692307692307
1017,20,Male,Belt,Accessories,30,Idaho,XL,Blue,Summer,3.4,Yes,Cash,Express,Yes,Yes,15,Bank Transfer,Every 3 Months,69.0,1360,19.71014492753623,19.71014492753623
1018,21,Male,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,Yes,Cash,Express,Yes,Yes,14,Credit Card,Annually,32.0,885,27.65625,27.65625
1019,50,Male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,Yes,Credit Card,Next Day Air,Yes,Yes,46,Cash,Weekly,36.0,1746,109.125,48.5
1020,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,Yes,Debit Card,Standard,Yes,Yes,33,Venmo,Bi-Weekly,88.0,1357,19.955882352941178,15.420454545454545
1021,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,Yes,Bank Transfer,Express,Yes,Yes,41,Debit Card,Annually,76.0,817,10.75,10.75
1022,55,Male,Coat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,Yes,Credit Card,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,55.0,1380,25.09090909090909,25.09090909090909
1023,61,Male,Handbag,Accessories,41,Nebraska,M,Lavender,Winter,4.9,Yes,Cash,Store Pickup,Yes,Yes,7,Cash,Annually,53.0,1687,31.830188679245282,31.830188679245282
1024,61,Male,Sunglasses,Accessories,71,Maine,S,Turquoise,Winter,3.5,Yes,Bank Transfer,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months,53.0,1336,25.20754716981132,25.20754716981132
1025,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,Yes,Debit Card,Free Shipping,Yes,Yes,18,Venmo,Quarterly,45.0,567,22.68,12.6
1026,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Bank Transfer,Free Shipping,Yes,Yes,15,Credit Card,Annually,77.0,1932,33.89473684210526,25.09090909090909
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,Yes,Venmo,Express,Yes,Yes,39,PayPal,Bi-Weekly,14.0,1104,78.85714285714286,78.85714285714286
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Cash,Next Day Air,Yes,Yes,11,Cash,Monthly,43.0,995,23.13953488372093,23.13953488372093
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,Yes,Venmo,Standard,Yes,Yes,4,Cash,Fortnightly,112.0,1551,16.858695652173914,13.848214285714286
